Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
416,Kurrgo,kurrgoofxanth,https://www.tiktok.com/@kurrgoofxanth,specifically victims of police brutality,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ef583c200a1315045a6c8f8a03076f7~c5_100x100.jpg?x-expires=1677060000&x-signature=0Rzj3%2BWMWvg0PiaAn%2B6U1z8Ffjo%3D,Yes,Kurrgo,0
417,Kurrgo,kurrgoofxanth,https://www.tiktok.com/@kurrgoofxanth,can I have a source I want to look into this,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ef583c200a1315045a6c8f8a03076f7~c5_100x100.jpg?x-expires=1677060000&x-signature=0Rzj3%2BWMWvg0PiaAn%2B6U1z8Ffjo%3D,Yes,Kurrgo,0
418,Kurrgo,kurrgoofxanth,https://www.tiktok.com/@kurrgoofxanth,Protesting police brutality is protesting police brutality if you avoid it just because you’re salty it’s called blm you didn’t care in the first plac,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ef583c200a1315045a6c8f8a03076f7~c5_100x100.jpg?x-expires=1677060000&x-signature=0Rzj3%2BWMWvg0PiaAn%2B6U1z8Ffjo%3D,Yes,Kurrgo,0
419,kramer,nkrames,https://www.tiktok.com/@nkrames,u want me to list things police officers have done? list every hate crime from the last two years? every racial incident?,28-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f435f339910265e5b16ef940c4360ed5~c5_100x100.jpg?x-expires=1677060000&x-signature=yZDorZE%2FhSYpCYReHuPdmjI%2Bj0c%3D,Yes,Kurrgo,0
420,kramer,nkrames,https://www.tiktok.com/@nkrames,"they’re also giving themselves a massive platform, as you can likely see, which spreads awareness in a way",28-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f435f339910265e5b16ef940c4360ed5~c5_100x100.jpg?x-expires=1677060000&x-signature=yZDorZE%2FhSYpCYReHuPdmjI%2Bj0c%3D,Yes,Kurrgo,0
421,kramer,nkrames,https://www.tiktok.com/@nkrames,alm was started shortly after blm for the sole purpose of undermining them. no one in alm is proposing changes in society,28-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f435f339910265e5b16ef940c4360ed5~c5_100x100.jpg?x-expires=1677060000&x-signature=yZDorZE%2FhSYpCYReHuPdmjI%2Bj0c%3D,Yes,Kurrgo,0
422,Kurrgo,kurrgoofxanth,https://www.tiktok.com/@kurrgoofxanth,If you come there to protest police brutality and not blm themselves you won’t be harassed,27-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ef583c200a1315045a6c8f8a03076f7~c5_100x100.jpg?x-expires=1677060000&x-signature=0Rzj3%2BWMWvg0PiaAn%2B6U1z8Ffjo%3D,Yes,Kurrgo,0
423,Sean Oberg,seanman1,https://www.tiktok.com/@seanman1,"BLM is about taking notice of the injustice in the US. Saying alm is just being ignorant, not wanting to face the issues and injustice in our society",2-8-2020,115,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1614992088866821~c5_100x100.jpg?x-expires=1677060000&x-signature=rB%2BkzUf95EktDhx2NuaqSH3FpGA%3D,No,---,14
424,DAD,captainsmallpeen_,https://www.tiktok.com/@captainsmallpeen_,There is no injustice lol,21-8-2020,4,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/acb65208bd463c80baf2c1d5ec4b9468~c5_100x100.jpg?x-expires=1677060000&x-signature=MrtrnyO4%2FooVjQl7ZfniXxmY1Ks%3D,Yes,Sean Oberg,0
425,Stefan Schmidt,stefanschmidt21,https://www.tiktok.com/@stefanschmidt21,but if we don't notice the injustice in the US. then we are all equal 🤡,19-9-2020,1,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677060000&x-signature=LrvkQ%2F0%2B9YkunE5HiUotveOCaJA%3D,Yes,Sean Oberg,0
426,._.,na.007_,https://www.tiktok.com/@na.007_,word,13-9-2020,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1664126172659717~c5_100x100.jpg?x-expires=1677060000&x-signature=xLPFsE%2BLGZ26%2FOmsZqirIcVIeRA%3D,Yes,Sean Oberg,0
427,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,"And if they really wanted justice they could just protest peacefully, instead of burning houses, which are mostly owned by BLACK people",6-9-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Sean Oberg,0
428,Sean Oberg,seanman1,https://www.tiktok.com/@seanman1,"Most are being peaceful, till the police show up and start attacking people. There’s evidence show white supremacists going to rallies sand doing it",6-9-2020,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1614992088866821~c5_100x100.jpg?x-expires=1677060000&x-signature=rB%2BkzUf95EktDhx2NuaqSH3FpGA%3D,Yes,Sean Oberg,0
429,Sean Oberg,seanman1,https://www.tiktok.com/@seanman1,The evidence of white supremacist groups chatting about going to protests and destroying property to make BLM look bad,6-9-2020,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1614992088866821~c5_100x100.jpg?x-expires=1677060000&x-signature=rB%2BkzUf95EktDhx2NuaqSH3FpGA%3D,Yes,Sean Oberg,0
430,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,And the worse is that this entire thing is because of a criminal,6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Sean Oberg,0
431,Sean Oberg,seanman1,https://www.tiktok.com/@seanman1,Home? Or the man just jogging down the road and was lynched? Or the other thousands of murders?,6-9-2020,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1614992088866821~c5_100x100.jpg?x-expires=1677060000&x-signature=rB%2BkzUf95EktDhx2NuaqSH3FpGA%3D,Yes,Sean Oberg,0
432,RayJ,rayzor2323,https://www.tiktok.com/@rayzor2323,Most people don't get it🤦‍♂️,19-9-2020,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18d94a97e5ad08c5f74e16449997320c~c5_100x100.jpg?x-expires=1677060000&x-signature=8TRu0hLnHtsOqC7lR6h6QlwpxFE%3D,Yes,Sean Oberg,0
433,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,Not even the BLM know about this injustice. The ones they talk about were criminals.,6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Sean Oberg,0
434,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,DONT BLAME THE POLICE FOR THE MESS U R DOING! THEY ARENT THE ONES BRAKING PROPERTIES. AND U DONT LIKE THEM UNTIL U NEED THEM!,6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Sean Oberg,0
435,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,"They don’t look bad, they are BAD. Tell me how stealing stores and burning houses is fighting against racism?",6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Sean Oberg,0
436,Sean Oberg,seanman1,https://www.tiktok.com/@seanman1,It was the straw that broke the camels back.,6-9-2020,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1614992088866821~c5_100x100.jpg?x-expires=1677060000&x-signature=rB%2BkzUf95EktDhx2NuaqSH3FpGA%3D,Yes,Sean Oberg,0
437,Zhongli,thatan1m3kid,https://www.tiktok.com/@thatan1m3kid,Learn to spell then come back to me,1-9-2021,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ca690c612e7e51a63b8d58f5cb862f7~c5_100x100.jpg?x-expires=1677060000&x-signature=A6I4YOO6%2BW0mtwbU3qok%2F5CpOEU%3D,Yes,Sean Oberg,0
438,Justin 🃏 · Creator,justins.slow,https://www.tiktok.com/@justins.slow,PSA: I support everyone. If your alive and breathing your a fellow human being to me and I treat you the same as I would want to be treated.,27-7-2020,53,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbbdc1e015d6783b7eb91ebf8846066c~c5_100x100.jpeg?x-expires=1677146400&x-signature=mPUwY9NfDa%2FpaXZ5es4zK%2BMPfs0%3D,No,---,3
439,𝐂𝐨𝐥𝐨𝐩𝐥𝐚𝐲𝐞𝐫𝐬,coloplayers,https://www.tiktok.com/@coloplayers,I was so confused for like 20 seconds i thought u said blm i was like i swear u supported alm what happened,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4d7ce9cdf36e6ba8d3945460805bb9a2~c5_100x100.jpg?x-expires=1677060000&x-signature=C0gQAa3SvWEhoIZFC8%2FC0ugUGRA%3D,Yes,Justin 🃏 · Creator,0
440,Nice Nice,moe_lester6999,https://www.tiktok.com/@moe_lester6999,Do you support trans lives,27-7-2020,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/4694643145344f3271028964f5627ff5~c5_100x100.jpg?x-expires=1677060000&x-signature=r%2FreBwNmaj3ZZaRIDzr6WzEgKAw%3D,Yes,Justin 🃏 · Creator,0
441,Justin 🃏 · Creator,justins.slow,https://www.tiktok.com/@justins.slow,yes :),27-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbbdc1e015d6783b7eb91ebf8846066c~c5_100x100.jpeg?x-expires=1677146400&x-signature=mPUwY9NfDa%2FpaXZ5es4zK%2BMPfs0%3D,Yes,Justin 🃏 · Creator,0
442,remy lebeau,the_riddler_edward_nygma,https://www.tiktok.com/@the_riddler_edward_nygma,all lives matter means the same thing 🤡🤡🤡🤡,27-7-2020,58,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c8fd75f61cbf6f0c91a1c88c6156887f~c5_100x100.jpg?x-expires=1677060000&x-signature=8XzNjaRZZFlM9r6RdwzDyg8we9A%3D,No,---,16
443,remy lebeau,the_riddler_edward_nygma,https://www.tiktok.com/@the_riddler_edward_nygma,nah rn it's all lives,27-7-2020,11,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c8fd75f61cbf6f0c91a1c88c6156887f~c5_100x100.jpg?x-expires=1677060000&x-signature=8XzNjaRZZFlM9r6RdwzDyg8we9A%3D,Yes,remy lebeau,0
444,remy lebeau,the_riddler_edward_nygma,https://www.tiktok.com/@the_riddler_edward_nygma,imagine having your account on private 🤡🤡🤡🤡,27-7-2020,3,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c8fd75f61cbf6f0c91a1c88c6156887f~c5_100x100.jpg?x-expires=1677060000&x-signature=8XzNjaRZZFlM9r6RdwzDyg8we9A%3D,Yes,remy lebeau,0
445,addi,.addi278,https://www.tiktok.com/@.addi278,the all lives matter statment isnt true because all lives aren't treated like they all matter,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/50a9402c8c65ed835a2c608f2e638031~c5_100x100.jpg?x-expires=1677060000&x-signature=mY8fGJZ4oo7FPX8rzRnrvfEtaXE%3D,Yes,remy lebeau,0
446,InactiveAccount,inactivedontfollowpls0,https://www.tiktok.com/@inactivedontfollowpls0,Imagine not thinking of a comeback so you start attacking him personally,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f78a1b57a17eee7812fe9599df57a57f~c5_100x100.jpg?x-expires=1677060000&x-signature=yzDmoYClgDS79k7gOV4dC4wnOa0%3D,Yes,remy lebeau,0
447,adri,adrjsp,https://www.tiktok.com/@adrjsp,imagine putting your account on private,27-7-2020,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1c4176efefacf4d0f49440377933bbe~c5_100x100.jpg?x-expires=1677060000&x-signature=WZh8yQC5mobYVpTzYfg7JknkZKc%3D,Yes,remy lebeau,0
448,y,ethan_hall01,https://www.tiktok.com/@ethan_hall01,And,30-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fecc154d1cc31e986696c0d9de58e65~c5_100x100.jpg?x-expires=1677060000&x-signature=BRy6BaX6IlMVEBBmOSL0siQipo4%3D,Yes,remy lebeau,0
449,y,ethan_hall01,https://www.tiktok.com/@ethan_hall01,Private account,30-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fecc154d1cc31e986696c0d9de58e65~c5_100x100.jpg?x-expires=1677060000&x-signature=BRy6BaX6IlMVEBBmOSL0siQipo4%3D,Yes,remy lebeau,0
450,black.karen76420,black_karen_2,https://www.tiktok.com/@black_karen_2,nope,27-7-2020,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c4f970f61ec5520498c581c63b7b4ac7.jpg?x-expires=1677060000&x-signature=VxZ3sGEHwst4BTgHyg86YtbhQts%3D,Yes,remy lebeau,0
451,adri,adrjsp,https://www.tiktok.com/@adrjsp,k,27-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1c4176efefacf4d0f49440377933bbe~c5_100x100.jpg?x-expires=1677060000&x-signature=WZh8yQC5mobYVpTzYfg7JknkZKc%3D,Yes,remy lebeau,0
452,🔴Red_White_and_Trump 🔵,red_white_and_trump,https://www.tiktok.com/@red_white_and_trump,yo this is a small page trying to grow can you help a fellow republican out Thanks!! 🇺🇸🇺🇸MAGA🇺🇸🇺🇸,27-7-2020,2,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/e9569723a2bd55311988f5c1d2d2145a~c5_100x100.jpg?x-expires=1677060000&x-signature=rcNa4PtV9t4mPROw7ARjZ%2Fsnzcg%3D,Yes,remy lebeau,0
453,remy lebeau,the_riddler_edward_nygma,https://www.tiktok.com/@the_riddler_edward_nygma,yes of course 👍,27-7-2020,1,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c8fd75f61cbf6f0c91a1c88c6156887f~c5_100x100.jpg?x-expires=1677060000&x-signature=8XzNjaRZZFlM9r6RdwzDyg8we9A%3D,Yes,remy lebeau,0
454,モブ,100percentsadness,https://www.tiktok.com/@100percentsadness,"no, all lives matter was made as a protest to the blm protest. it was literally to go against this ideology.",30-7-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e396fed86ce382a7407c7bd1246ec1d6~c5_100x100.jpg?x-expires=1677060000&x-signature=DNBkLjcFimf%2BcGDATBzKjc2frvU%3D,Yes,remy lebeau,0
