Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
249,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,👎🏿,11-10-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Hitman911,0
250,Omeallain,omeallain,https://www.tiktok.com/@omeallain,This didn’t age well,29-6-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/32b80c8f3852a6bfcb2fa0aeaeada68f~c5_100x100.jpg?x-expires=1675346400&x-signature=yMdCCSza0f5lkw5PRM8CUtjrr1M%3D,No,---,0
251,🍄Tanea🍄,tete_isugly,https://www.tiktok.com/@tete_isugly,Mid🤭,26-6-2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ff2e4d0bfdcfd38ca90938a6b9f7fb1a~c5_100x100.jpg?x-expires=1675346400&x-signature=FjbQ3Ecupo6nIpXXmPZqGZBRZ50%3D,No,---,0
252,seantrono13420,seantrono13420,https://www.tiktok.com/@seantrono13420,This makes me sick!!,26-6-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7016546937809666054~c5_100x100.jpg?x-expires=1675346400&x-signature=xbMC0YA8d2xpolluontLb3n529c%3D,No,---,1
253,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Then enjoy Biden inflation,11-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,seantrono13420,0
254,Anna Cannon,anna_cannon612,https://www.tiktok.com/@anna_cannon612,"So you like not having rights over your body, contraception soon to be illegal, forced birth and soon women’s rights to vote will be taken away? Kewl",24-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d20ed6516cd0eda16c0483503247850d~c5_100x100.jpg?x-expires=1675346400&x-signature=owtsyvayHI%2F7d%2BoQGsUji7TTzBY%3D,No,---,0
255,StupidFeck,stupidfeck,https://www.tiktok.com/@stupidfeck,😂😂😂😂😂😂,23-6-2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/921aae439edc6f3ad49861909e84c7d4~c5_100x100.jpg?x-expires=1675346400&x-signature=%2BgumkPPfN%2BhGEDcnrdomh6B%2FzT8%3D,No,---,0
256,"🌞 Sunny from Seattle, too🌞",sunnyfromseattle2,https://www.tiktok.com/@sunnyfromseattle2,so young. so sad,23-6-2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7069536803933388846~c5_100x100.jpg?x-expires=1675346400&x-signature=z3HoUHpdgk8M%2FHjs%2BQEQJARum0A%3D,No,---,0
257,bluuuberrii,bluuuberrii,https://www.tiktok.com/@bluuuberrii,you know as a woman he & his male supporters literally don’t even see you as a equal human right? 😭😭 but good luck i guess lol.. 😬,23-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c8ca0fe025b047a990108d31233e2917~c5_100x100.jpg?x-expires=1675346400&x-signature=ou0xQlGtpX9I%2FpBKzc1pn%2F9NpOs%3D,No,---,0
258,Greta Giovanni,coronbona3,https://www.tiktok.com/@coronbona3,how do you feel now that Trump was proven to be a liar 😂😂😂😂😂😂😂😂,21-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7077238656724910126~c5_100x100.jpg?x-expires=1675346400&x-signature=PgDbk8yZ6VJh4%2BVV8tCo5bh8U2g%3D,No,---,1
259,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Absolutely not true. In the other hand BIDEN is the biggest liar in history. Get your facts straight,11-10-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Greta Giovanni,0
260,tylermichaels887,tylermichaels887,https://www.tiktok.com/@tylermichaels887,Trump will never be back. He’s a traitor and a thief. True Americans will vote to keep him away from the Wh.,18-6-2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7110590519545167915~c5_100x100.jpg?x-expires=1675346400&x-signature=WbcedPu%2Fe9K9SfTrhOgV8jWWxvo%3D,No,---,0
261,James Underwood430,jamesunderwood430,https://www.tiktok.com/@jamesunderwood430,You are young,17-6-2022,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7043836493881671726~c5_100x100.jpg?x-expires=1675346400&x-signature=d7wav9wduJ8%2Bv9xtzO0dE7g84X0%3D,No,---,0
262,BigPoppa,drwolf19691,https://www.tiktok.com/@drwolf19691,Trump Big Lie and Big Rip-off. I’m over him. He had a shot and blew it. Horrible President and even worse human being. Biden good guy and bad Pres,15-6-2022,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7001275217410523142~c5_100x100.jpg?x-expires=1675346400&x-signature=8EXU%2F7Wd0U6AyNHT6lgtr1D4jXM%3D,No,---,0
263,the2000fools,the2000fools,https://www.tiktok.com/@the2000fools,Obviously Trump doesn’t attract our best and brightest Americans,14-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f729ee68a6cc86d891c49e8fff76a7b6~c5_100x100.jpg?x-expires=1675346400&x-signature=wcVb9PDV21AI0BnV19SWYIkyIkc%3D,No,---,0
264,JC,jonrcoz,https://www.tiktok.com/@jonrcoz,Trump loves Trump and that's it. He knows his supporters will believe everything he says. He knows your Chumps 4 Trump😅,10-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/465de5f83066d64b93b5c0da7087e503~c5_100x100.jpg?x-expires=1675346400&x-signature=tEsmUU7%2BLFNukRGQwSmR1tmfbUk%3D,No,---,0
265,user2972226978632,xarauz70,https://www.tiktok.com/@xarauz70,KEPTED? 😳,29-5-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fde33c05aeb54e8c3649c5e25ddf8eb3~c5_100x100.jpg?x-expires=1675346400&x-signature=dE55PJG6VIqysMMbn%2Fi7jhJNI%2FA%3D,No,---,0
266,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,Lorc I Pray so. BC AT THE RATE BIDEN IS TAKING OUR COUNTRY. WE IN TROUBLE. PRESIDENT TRUMP SAID SO TONITE AT HIS RALLY IN WY,29-5-2022,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,No,---,0
267,Chuckwint,chuckwint,https://www.tiktok.com/@chuckwint,You really don’t look smart enough to vote for anything,27-4-2022,3,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662933704557574~c5_100x100.jpg?x-expires=1675346400&x-signature=0kss%2FhaTTlKt0oLJoHqxLj%2BvGdw%3D,No,---,0
268,Chuckwint,chuckwint,https://www.tiktok.com/@chuckwint,Tell me one thing that Trump did during his four years that supported the common man and not the filthy rich.,27-4-2022,2,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662933704557574~c5_100x100.jpg?x-expires=1675346400&x-signature=0kss%2FhaTTlKt0oLJoHqxLj%2BvGdw%3D,No,---,2
269,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,"Trump started the wall, to Protect the Borders. Thank Trump, he donated his pay to help wounded Veterans. He made Peace with Kim Un Jung. He did lots",26-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,Yes,Chuckwint,0
270,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,"Well said. Gas prices were the lowest, unemployment was the lowest. He helped the veterans, President Trump 🇺🇸🙏2024",11-10-2022,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Chuckwint,0
271,c_b773,celsus773,https://www.tiktok.com/@celsus773,Round up all republicans immediately. Mental filth. Low IQ,14-4-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675346400&x-signature=HDTv3qXJwcMMIp%2F4z7LaCZADyUY%3D,No,---,0
272,c_b773,celsus773,https://www.tiktok.com/@celsus773,All trump supporter belong in jail and need bank accounts seized. Terrorists.,14-4-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675346400&x-signature=HDTv3qXJwcMMIp%2F4z7LaCZADyUY%3D,No,---,0
273,c_b773,celsus773,https://www.tiktok.com/@celsus773,"Round up all trump supporters immediately. If you see one, cage them. Traitors not welcome.",14-4-2022,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675346400&x-signature=HDTv3qXJwcMMIp%2F4z7LaCZADyUY%3D,No,---,0
274,Tommy,trumpthetraitor27,https://www.tiktok.com/@trumpthetraitor27,If you support trump you are a traitor and not even considered to be American. You all are an embarrassment to our great country.,11-4-2022,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/878e180b267830c68fc18bfe694af785~c5_100x100.jpg?x-expires=1675346400&x-signature=IZ9EB8OtcMx3lBUw%2Bz6%2FvG9fbyc%3D,No,---,0
275,thySilence,thysilence,https://www.tiktok.com/@thysilence,So your entire personality revolves around trump bro he’s not gonna acknowledge you pipe you down and want you to have his kids 💀😭,8-3-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be97b163499c9dce6fbd1a402172090b~c5_100x100.jpg?x-expires=1675346400&x-signature=WET46hZqrxt%2F1EMc%2F7MJ%2F3UOhDQ%3D,No,---,1
276,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,mine don't. he'll I got a life,26-6-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,Yes,thySilence,0
277,nonononononon071,nonononononon071,https://www.tiktok.com/@nonononononon071,Trumps 75,26-2-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6995948594293374982~c5_100x100.jpg?x-expires=1675346400&x-signature=BCLOmdDnauR0DkOhTNc3KULj9Lc%3D,No,---,0
278,Patty Echevarria Kee,echasketch24,https://www.tiktok.com/@echasketch24,He hates Americans- loves only himself,25-2-2022,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d6b0e47456ad710e3a7f5e991478d02e~c5_100x100.jpg?x-expires=1675346400&x-signature=fDYsK%2FXVJB9QOd2%2F%2FEUSRwRseow%3D,No,---,1
279,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Absolutely wrong,11-10-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Patty Echevarria Kee,0
280,Scooter,jakefromstatefarm202020,https://www.tiktok.com/@jakefromstatefarm202020,Yeah he loves America so much he avoided the draft 6 times! He is a coward,18-2-2022,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8cccb354f25aaf02558a6e90640e4a41~c5_100x100.jpg?x-expires=1675346400&x-signature=NVrCNdouGqJADOB55u6W3ypO1wo%3D,No,---,2
281,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,"that's untrue, he never was drafted",26-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,Yes,Scooter,0
282,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,GET EDUCATED BEFORE YOU SPEAK TRUMP 🇺🇸🇺🇸🇺🇸2024,11-10-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Scooter,0
283,Rams 71,funnyguy1971,https://www.tiktok.com/@funnyguy1971,but again you can believe the sky is red and 2 +2 =5.. its a free country.. 😳,12-2-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab33a7e970010a8c7bb8288b80483cee~c5_100x100.jpg?x-expires=1675346400&x-signature=uT3oMhTsVq9qk%2BJwwVij4sKBcZ0%3D,No,---,0
284,Rams 71,funnyguy1971,https://www.tiktok.com/@funnyguy1971,question. Do you believe the election was stolen?.,12-2-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab33a7e970010a8c7bb8288b80483cee~c5_100x100.jpg?x-expires=1675346400&x-signature=uT3oMhTsVq9qk%2BJwwVij4sKBcZ0%3D,No,---,6
285,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,Yes. they been rigging the Election for a while now,26-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,Yes,Rams 71,0
286,Rainy,rainy_is_cool,https://www.tiktok.com/@rainy_is_cool,No they haven’t,30-6-2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a5ad06d15fc354290a9bdd93809045e~c5_100x100.jpg?x-expires=1675346400&x-signature=B6OrbcS%2BBoQlpHa05kEXOcTYni4%3D,Yes,Rams 71,0
287,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,oh yes They did. Don't think for sec. that didn't,30-6-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,Yes,Rams 71,0
288,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Get EDUCATED. Democrats stole the election. Wake up,11-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Rams 71,0
289,Rams 71,funnyguy1971,https://www.tiktok.com/@funnyguy1971,so Trump appointed judges. republican lead audits courts across the country are all wrong bcus the my pillow guy knows😂,11-10-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab33a7e970010a8c7bb8288b80483cee~c5_100x100.jpg?x-expires=1675346400&x-signature=uT3oMhTsVq9qk%2BJwwVij4sKBcZ0%3D,Yes,Rams 71,0
290,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Get educated bro. When will you learn that the Democrats are the Criminals the crooks. WAKE UP,12-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,Rams 71,0
291,mike Garcia,mikegarcia338,https://www.tiktok.com/@mikegarcia338,trump is done he in so much trouble lucky if him and his kids arnt locked up,10-2-2022,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1676733125960710~c5_100x100.jpg?x-expires=1675346400&x-signature=XkXrO2U8xl0nt75O1f5XAB%2BQcv4%3D,No,---,1
292,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,"What the hell are you drinking. The only criminals that are going to be locked up is Biden,Hunter, Hilliary,Obama the Democrats",11-10-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,mike Garcia,0
293,3Dprospective,3dprospective,https://www.tiktok.com/@3dprospective,"Trump only loves himself. No loyalty to anyone, shit he through Pence under the bus Jan. 6th and backed over him again today!",2-2-2022,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/57cb4ee05491b4720fbbfa918c02ad1f~c5_100x100.jpg?x-expires=1675346400&x-signature=rUqF5LybyZZ9IGvdTWJdIZkknS4%3D,No,---,2
294,Rainy,rainy_is_cool,https://www.tiktok.com/@rainy_is_cool,FRR,30-6-2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a5ad06d15fc354290a9bdd93809045e~c5_100x100.jpg?x-expires=1675346400&x-signature=B6OrbcS%2BBoQlpHa05kEXOcTYni4%3D,Yes,3Dprospective,0
295,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Not true. Democrats conspiracy with PELOSI to get Trump out. Democrats are Crooks like Hillary and Obama,11-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,3Dprospective,0
296,(@_@),mystery87878,https://www.tiktok.com/@mystery87878,Donald Trump is just like the president we have now,30-1-2022,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/1606f7213209d503de50cb3e3a08c432~c5_100x100.jpg?x-expires=1675346400&x-signature=k6u4MKn2XnuZhO9HSFbu3QqdIn0%3D,No,---,1
297,Jackie,jackie._.077,https://www.tiktok.com/@jackie._.077,I wish. instead of Lyin Biden,26-6-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a214ab504bba638bd58abc526cfa6c15~c5_100x100.jpg?x-expires=1675346400&x-signature=V63J%2Bn5KOhIlR8tnUZizS65HzUQ%3D,Yes,(@_@),0
298,JENNY,dingogotyou2,https://www.tiktok.com/@dingogotyou2,looks like someone has no life😂😂😂😂,30-1-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bfcada15899f9e17a10880335eec5fd7~c5_100x100.jpg?x-expires=1675346400&x-signature=XPoBm%2FOxFUSbmHRLJAJWIM5Q2TY%3D,No,---,1
299,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,Looks more like you have NO life. Keep moving troll,12-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,JENNY,0
300,gelatokush457,gelatokush457,https://www.tiktok.com/@gelatokush457,TRUMP 2024,28-1-2022,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7033746776511234094~c5_100x100.jpg?x-expires=1675346400&x-signature=%2FnW%2FmnGUWkezTPiuoJqQ45Rxa%2Fw%3D,No,---,0
301,Jade<3,jadecandicep,https://www.tiktok.com/@jadecandicep,Dude looks like a soccer mom💀,23-1-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b5b954681e6cd84dccd81bd16f941bc~c5_100x100.jpg?x-expires=1675346400&x-signature=VWvj8utAnwsALaKpU0uyXI8X18w%3D,No,---,0
302,-Bonitabandit-,brandipennington1,https://www.tiktok.com/@brandipennington1,where do you get he fights for America ? do yall even read anything 😳,4-1-2022,4,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663812637078534~c5_100x100.jpg?x-expires=1675346400&x-signature=7Je2qEIu4sXP7gSvd2qbi3n8tbA%3D,No,---,1
303,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,He is better then Biden the Clown.,11-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,-Bonitabandit-,0
304,pjay368,pjay368,https://www.tiktok.com/@pjay368,You republicans are taking our guns,4-1-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675346400&x-signature=HDTv3qXJwcMMIp%2F4z7LaCZADyUY%3D,No,---,0
305,Tik Toker,zenblmsupporter,https://www.tiktok.com/@zenblmsupporter,Are you a r@pist too like tRump? R@pist worship other r@pist! Maybe the FBI needs your information!!! I think I'll give it to them!!!,13-12-2021,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21cfd8fe1d7aa2f7c09ae72fc552ba64~c5_100x100.jpg?x-expires=1675346400&x-signature=TXywvwAZqZhouMmi2Grhw%2B%2FZVk8%3D,No,---,0
306,Andyconda,andyconda10,https://www.tiktok.com/@andyconda10,Did you get suckered into buying his pathetic NFTs? As if he wasn’t already a worldwide laughingstock!!,21-12-2022,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/23ad3f3248e258f1be204d42837b66ee~c5_100x100.jpg?x-expires=1675346400&x-signature=bels1WSO0lOTKMX%2BWkiQDPmY3Ys%3D,No,---,0
307,♡♡✩clementines party★♥︎♥︎,vpraradicev,https://www.tiktok.com/@vpraradicev,Bro he hates white people and he’s white how can you hate all races and your in most of them -.-,6-9-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3588d2a6381ec0c7991aa9d321107976~c5_100x100.jpg?x-expires=1675346400&x-signature=%2BF9BV8hiwx57fmeWZWb1fGeKpBw%3D,No,---,0
308,ziggy,jeepherder,https://www.tiktok.com/@jeepherder,I'm sorry for you. you don't deserve this.,23-8-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21f3284f3b61415a24fada9ab032de8e~c5_100x100.jpg?x-expires=1675346400&x-signature=xfU%2BbrNrFrkwoxoP7AUkLjVzAC8%3D,No,---,0
309,Bill,oklahomasweet,https://www.tiktok.com/@oklahomasweet,sweetheart educate yourself only another uneducated person would still follow him if that's the morals you got you need to go to North Korea,7-8-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675346400&x-signature=HDTv3qXJwcMMIp%2F4z7LaCZADyUY%3D,No,---,0
310,justmyview12345,justmyview12345,https://www.tiktok.com/@justmyview12345,Unco dropkick,7-8-2022,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/3bfdeabf71f403b3f3c9b8e9a0ba397b.jpg?x-expires=1675346400&x-signature=89LJTfV7TubwOZWy9rqTX4tl%2Ftk%3D,No,---,0
311,malloryvg,malloryvg,https://www.tiktok.com/@malloryvg,so brainwashed 😭😭😭😭😂😂,7-8-2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cff6d06d42e1c311c1008b5b006a27a1~c5_100x100.jpg?x-expires=1675346400&x-signature=iNvi%2FVTYPM7EwKHeOgRlqxSbQwQ%3D,No,---,0
312,Stephanie,spunky1930,https://www.tiktok.com/@spunky1930,trump loves Trump you think he's helping all these terriost of January who listened to him,22-7-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7115973907513802798~c5_100x100.jpg?x-expires=1675346400&x-signature=z79uZ8RE0iztOARcg3D8hv6FW%2BM%3D,No,---,0
313,USA D-fndr,hanz_dfndr,https://www.tiktok.com/@hanz_dfndr,you support Trump because you are exactly like him.,19-7-2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21512d432916897e14295754bfb946bb~c5_100x100.jpg?x-expires=1675346400&x-signature=9t4XyvBmNWJCW1UQ4kzJoIhiFQk%3D,No,---,0
314,lex 🩸,self.immolations,https://www.tiktok.com/@self.immolations,y'all are the biggest joke of the century,21-6-2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/60e108417b8b3d833e75a375ed49740b~c5_100x100.jpg?x-expires=1675346400&x-signature=mHMf7U2P2eRJu%2BklHa1u3ZDfnjg%3D,No,---,0
315,mettleurge,mettleurge,https://www.tiktok.com/@mettleurge,so you have no ability or desire to reason sufficiently to survive. are you relying on your stringy hair?,31-3-2022,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675346400&x-signature=HDTv3qXJwcMMIp%2F4z7LaCZADyUY%3D,No,---,0
316,No Feelx,no_feelx,https://www.tiktok.com/@no_feelx,😂😂😂Yeah he loves rich friends he has. Not yo broke ass😂😂😂😂. Lol you don’t even make enough to be in his club why would he care about y’all?😅,5-12-2021,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1680208349f0ca8a2448e167e6b784bf~c5_100x100.jpg?x-expires=1675346400&x-signature=hlK8E55XVLqyUnn60fU22oQ%2FKI0%3D,No,---,0
317,No Feelx,no_feelx,https://www.tiktok.com/@no_feelx,😂😂😂😂😂Smart puta😅,5-12-2021,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1680208349f0ca8a2448e167e6b784bf~c5_100x100.jpg?x-expires=1675346400&x-signature=hlK8E55XVLqyUnn60fU22oQ%2FKI0%3D,No,---,0
318,tomfoley839,tomfoley839,https://www.tiktok.com/@tomfoley839,You’re an idiot,7-10-2021,16,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7002195303369539589~c5_100x100.jpg?x-expires=1675346400&x-signature=3x7Eys6FKi8y%2BkxcoPJU0TDQVL0%3D,No,---,6
319,cathy__183,cathy__183,https://www.tiktok.com/@cathy__183,😂😂,8-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1b052d579f5b4db17577105293d12350~c5_100x100.jpg?x-expires=1675346400&x-signature=6sEQpZhjUr01dtLkJLQOMUjkfpQ%3D,Yes,tomfoley839,0
320,Why are you here?💀,solider_of_fortune1,https://www.tiktok.com/@solider_of_fortune1,"Inflation has gone up 8.5% since Biden became president, 213 school shootings, gas prices are at an all time high and this is the worst economy since",18-7-2022,1,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/6b57752ad98a0ecf115b56e428a810fd~c5_100x100.jpg?x-expires=1675346400&x-signature=CkuuXWKXhlvMGf9W%2FQRRHjZFzmI%3D,Yes,tomfoley839,0
321,pinkprincess775,pinkprincess775,https://www.tiktok.com/@pinkprincess775,"Exactly,well said",11-10-2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ae25fc8c8860872a1734d7b1045ff38~c5_100x100.jpg?x-expires=1675346400&x-signature=CpoynzHfmp3Eo6Dn7w3BrX1C1ko%3D,Yes,tomfoley839,0
322,Why are you here?💀,solider_of_fortune1,https://www.tiktok.com/@solider_of_fortune1,1947,18-7-2022,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/6b57752ad98a0ecf115b56e428a810fd~c5_100x100.jpg?x-expires=1675346400&x-signature=CkuuXWKXhlvMGf9W%2FQRRHjZFzmI%3D,Yes,tomfoley839,0
