Now,Mon Feb 27 2023 17:03:11 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@thatotheralex/video/7181169862356618538
Publisher Nickname,Lex
Publisher @,thatotheralex
Publisher URL,https://www.tiktok.com/@thatotheralex
Publish Time,25-12-2022
Post Likes,#trump
Post Shares,N/A
Description,"Merry Christmas LOLLL #fyp #prank #parents #trump #merrychristmas"
Number of 1st level comments,1157
Number of 2nd level comments,425
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",1582
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),#merrychristmas
Difference,NaN
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
15,"jade 🫶","jadesauditorium",https://www.tiktok.com/@jadesauditorium,"she’s been personally praying for it 😭😂",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31c5fb1c4d5d8cae65340229a0200373~c5_100x100.jpg?x-expires=1677603600&x-signature=ZqMz4dOiwE9tJVqm%2FxEHG3wf5og%3D",Yes,"Toph",0
16,"ASAP_Patato🥔","t.kwidama",https://www.tiktok.com/@t.kwidama,"@itszz.yanae @lovelylia. 😭😭😭😭",27-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/66202561e4b1aa8798aa648892fd221d~c5_100x100.jpg?x-expires=1677603600&x-signature=i1duLedGVdmDUyOcZFVIEGfEiJk%3D",Yes,"Toph",0
17,"paul","puccitoes",https://www.tiktok.com/@puccitoes,"@nuts",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6d94fff87c106e19a69cafc4ab95e533~c5_100x100.jpg?x-expires=1677603600&x-signature=ksp9arp%2FL1OEy9i%2F%2B74Xjuqszlw%3D",Yes,"Toph",0
18,"Mari Louisa","angelenolalady",https://www.tiktok.com/@angelenolalady,"Similar feeling to the night we all found out he had covid 😂",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7f01edfe4e7d4458d61e7811c210063f~c5_100x100.jpg?x-expires=1677600000&x-signature=7Ag03S6mbdoSVSjzMa2AAAAsJVI%3D",No,---,3
19,"your goth grandpa","bewitched666",https://www.tiktok.com/@bewitched666,"It was my birthday 🥳",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1660514712025109~c5_100x100.jpg?x-expires=1677603600&x-signature=IS4a0%2FKSPJ4qJ6kUuGS9G1M1TsE%3D",Yes,"Mari Louisa",0
20,"Samantha","itslala.damnit",https://www.tiktok.com/@itslala.damnit,"i swear I was praying",26-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e0bbf089e5043f46454c1c1ffba73d8~c5_100x100.jpg?x-expires=1677603600&x-signature=8r6IRs5Zs0Bc0BqwaWFkLMbN0kY%3D",Yes,"Mari Louisa",0
21,"theluxmos","theluxmos",https://www.tiktok.com/@theluxmos,"That was such a fun night. Everyone was so happy 😭",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b916318e2522492abe209036717cddca~c5_100x100.jpg?x-expires=1677603600&x-signature=BoK3q9kbW7TJ9zlz1ByE6FUPixU%3D",Yes,"Mari Louisa",0
22,"Maddie Grace Jepson","maddiegracejepson",https://www.tiktok.com/@maddiegracejepson,"SHES ME FOR REAL🤣🤣🤣",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/96ca277d4670de02210b2523ae552e53~c5_100x100.jpg?x-expires=1677600000&x-signature=M3vRgIYagiz6pNb1pfcOBPX5z3E%3D",No,---,3
23,"pihlu","karjalainenpihla",https://www.tiktok.com/@karjalainenpihla,"@tiiila🙈",27-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6eda1153c63c729b957cf3370f4c3067~c5_100x100.jpg?x-expires=1677603600&x-signature=vEPLMLpHFpFBj4M0lzaryN4DozU%3D",Yes,"Maddie Grace Jepson",0
24,"tiiila🙈","coolkidtiila",https://www.tiktok.com/@coolkidtiila,"thank you Jesus merry xmas",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f40d003bd5686d3f0c836816aec6af05~c5_100x100.jpg?x-expires=1677603600&x-signature=gEhZf9frrJgTQpW8Dy6qQpBdjaI%3D",Yes,"Maddie Grace Jepson",0
25,"Cecilia💜🌃","cecilia.lor13",https://www.tiktok.com/@cecilia.lor13,"SAME",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2b271e6817a762e086db0752a5cee4d2~c5_100x100.jpg?x-expires=1677603600&x-signature=b3%2FJHsRYblh0UwZW%2B2SAJu4ZWJU%3D",Yes,"Maddie Grace Jepson",0
26,"pancakenipple","pancakenipple",https://www.tiktok.com/@pancakenipple,"Best one I’ve seen LOLLL",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2b0260b6179ac721a505e87e8becd1aa~c5_100x100.jpg?x-expires=1677600000&x-signature=KmGpi0TEuV7tN7gUsrooXh7PgS4%3D",No,---,3
27,"hey","_srb1",https://www.tiktok.com/@_srb1,"@🇷🇸☦️🤍",27-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/40a448256a261e1861e351f39b3e3305~c5_100x100.jpg?x-expires=1677603600&x-signature=wpFrbNX4TjBUGYpE%2BEZwK1DibCg%3D",Yes,"pancakenipple",0
28,"☦️🤍","tamarahalt",https://www.tiktok.com/@tamarahalt,"Ich habe das gesehen man die arme ich liebe diese pranks 😭😭",27-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/509ee95ccf0f8b9de1a322d151561343~c5_100x100.jpg?x-expires=1677603600&x-signature=hiOgryJtUUtF7A8zp3WnNmPw4jI%3D",Yes,"pancakenipple",0
29,"lucy x","lucygrimmond",https://www.tiktok.com/@lucygrimmond,"@sophomore",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ed06f16ba8323d68c253b461cfc86068~c5_100x100.jpg?x-expires=1677603600&x-signature=TH12sbpvV%2FL%2BYBgP6TxtQOahihY%3D",Yes,"pancakenipple",0
30,"who sent you?","cuntilinguist",https://www.tiktok.com/@cuntilinguist,"Not a stage of grief in sight 😂😂 yes maam",25-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0cef8fff35a806e79a16fd4871b4fd8c~c5_100x100.jpg?x-expires=1677600000&x-signature=R7TjEigfXsJji4UVaSOVQX%2Bh8MI%3D",No,---,3
31,"im.an.adult","im.an.adult",https://www.tiktok.com/@im.an.adult,"Straight to acceptance 😂😂😂😂",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/26d2161dc9516673dfc00c7c1d414da4~c5_100x100.jpg?x-expires=1677603600&x-signature=qaSBaql%2BLSLJdhnk2x3MNCT8gkU%3D",Yes,"who sent you?",0
32,"Jo","mojo_jojoa",https://www.tiktok.com/@mojo_jojoa,"Only acceptance and hope lol",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/efe0be780cd1131810d3c40324a6c191~c5_100x100.jpg?x-expires=1677603600&x-signature=x1IGkLVfu0OYt9KEVTzMppQKIHo%3D",Yes,"who sent you?",0
33,"Emily Ann Jordan","emilyhopesyoudie",https://www.tiktok.com/@emilyhopesyoudie,"not till the end😂",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31c678850ae259c1cee97f57a4ce7ac6~c5_100x100.jpg?x-expires=1677603600&x-signature=QHndviTb2MTXTgTBxlUsj3Wy490%3D",Yes,"who sent you?",0
34,"Celes","its.celes_",https://www.tiktok.com/@its.celes_,"Shes so real for that",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dc667d15d0acaa67f8ec1adecebdc816~c5_100x100.jpg?x-expires=1677600000&x-signature=Uk8t7swDxtjNGTv%2BW5CdTFBPJ7k%3D",No,---,1
35,"bruv","nykqq",https://www.tiktok.com/@nykqq,"frr",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/515cde144b3b6913b87566b632b70b6f~c5_100x100.jpg?x-expires=1677603600&x-signature=NP%2BZSle5dl4fW7G3%2BsDZDekxWAU%3D",Yes,"Celes",0
36,"✨Kenna Kuhnel✨","kennakuhnel1998",https://www.tiktok.com/@kennakuhnel1998,"i will not apologize for the amount of times that i’ve watched this",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1b62e8310b180e5d5648f6dc78fc36fc~c5_100x100.jpg?x-expires=1677600000&x-signature=lM%2FTMLJ69SThidYthFaEgLbFAag%3D",No,---,3
37,"Maroua","maroua.xn",https://www.tiktok.com/@maroua.xn,"@Maramski @nelia🐿️",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e3e9cc5558515d521d92b0a6f0a0d97~c5_100x100.jpg?x-expires=1677603600&x-signature=5KRnF%2FeyMFcp5jQg5FAIXi3y7Og%3D",Yes,"✨Kenna Kuhnel✨",0
38,"Hildou Tjalma","hildoutjalma",https://www.tiktok.com/@hildoutjalma,"@Maria",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35de69c61f9b0453ef355591c9d5a0d1~c5_100x100.jpg?x-expires=1677603600&x-signature=anpJWt%2BtF8aJDKjPYj91abwF9WM%3D",Yes,"✨Kenna Kuhnel✨",0
39,"Maria","mariawijnja",https://www.tiktok.com/@mariawijnja,"Hhahahahah",29-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a19fcfbc724ca498912a9ad48862cd22~c5_100x100.jpg?x-expires=1677603600&x-signature=yOpyu0pwbQ0yj97ZUAZPXiAolDI%3D",Yes,"✨Kenna Kuhnel✨",0
40,"sarahntaylor","sarahncollett",https://www.tiktok.com/@sarahncollett,"The only correct response to this news, “Merry Christmas!”",30-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6e286872e8124c973392e0f6566af5d3~c5_100x100.jpg?x-expires=1677600000&x-signature=%2B9BTu0BTWXzAe2mlmMIE%2FtM5BHI%3D",No,---,0
41,"juliette ","juliettegoglia",https://www.tiktok.com/@juliettegoglia,"the way I thought he was at least 80 by now.",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/65c0b2a104abcce044765306da15d2cb~c5_100x100.jpg?x-expires=1677600000&x-signature=cYbqOOBH30tFuWE5sobjRKAvDrk%3D",No,---,2
42,"Barnaby Willis","attackhelicopter645467",https://www.tiktok.com/@attackhelicopter645467,"No but Biden is and talks like it",28-12-2022,,"https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1685419293648897.jpg?x-expires=1677603600&x-signature=g42ChmIbd87CYVqvLhpG%2F%2BjkA7M%3D",Yes,"juliette ",0
43,"mateusz","matevsz0",https://www.tiktok.com/@matevsz0,"No, your “president” is tho",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fea0380f93a96077f669014d96c65b93~c5_100x100.jpg?x-expires=1677603600&x-signature=w1Nqsp40WZTriQiYX%2BA6s3Cenck%3D",Yes,"juliette ",0
44,"Bored","peytonlynn22",https://www.tiktok.com/@peytonlynn22,"Well now I want to do this with my conservative grandparents",25-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd33e068cd0300eab484627f79806387~c5_100x100.jpg?x-expires=1677600000&x-signature=IT9ZalIsce5sIEZqzMAW%2BAy%2FFAs%3D",No,---,3
45,"Kevin","kevinstiktokk",https://www.tiktok.com/@kevinstiktokk,"Pls",26-12-2022,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/02637ae0b54ffc6ccbc0554259da37e6~c5_100x100.jpg?x-expires=1677603600&x-signature=6exNO5M09OQCteUujIb%2BM%2F1%2Bfjk%3D",Yes,"Bored",0
46,"heyyounotyou","udontknowmeeeeee0",https://www.tiktok.com/@udontknowmeeeeee0,"whahahhaahha",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6a6f5528b172ef2fbadfe6f0a2601a73~c5_100x100.jpg?x-expires=1677603600&x-signature=1deNsFirxBQ6LQRG1JXLhcROUu8%3D",Yes,"Bored",0
47,"emmanaaman675","emmanaaman675",https://www.tiktok.com/@emmanaaman675,"Do it and take a video and post it and tag me lmfaoooo",29-12-2022,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6953627968421756933~c5_100x100.jpg?x-expires=1677603600&x-signature=alhIjXHt4HI%2BTHVTYIyPlQuDgKk%3D",Yes,"Bored",0
48,"𝑬𝒅𝒆𝒏🫀","everyonehateseden",https://www.tiktok.com/@everyonehateseden,"“Thank you Jesus merry Christmas”😭😭😭😭",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/49ceecbf3245b5370f0c354d6fdd0eef~c5_100x100.jpg?x-expires=1677600000&x-signature=crsisUOLL91fX8x%2BIu6m52OtI9s%3D",No,---,0
49,"Elizabeth Wolfe","elizzabethwolfe",https://www.tiktok.com/@elizzabethwolfe,"LMAO THIS ONE IS IT!!!",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/650cad3a11707b37066802cffa8e0a70~c5_100x100.jpg?x-expires=1677600000&x-signature=NNn5JgaY3h6eyqkmyi0V3oyuZaw%3D",No,---,0
50,"MissCongeniality","lockdowngirl84",https://www.tiktok.com/@lockdowngirl84,"Best reaction to this trend EVER !!! Thank you Jesus",27-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/755eb779fe4f8c5e9c97802b6f3def6c~c5_100x100.jpg?x-expires=1677600000&x-signature=1k1cY3LbiDqMzUltCjKCf3gM7fk%3D",No,---,1
51,"😏","akryoni",https://www.tiktok.com/@akryoni,"how is being happy about someones death happy? ik its a trend but how is this even okay",1d ago ,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f031b11008d130016830e95358300372~c5_100x100.jpg?x-expires=1677603600&x-signature=D7GxYdrN2hYuiSytARPJUIZQSgU%3D",Yes,"MissCongeniality",0
52,"h a n n aᥫ᭡","addicheegyu",https://www.tiktok.com/@addicheegyu,"as she should!!😭😭",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/98bed03ac8c939cde5ed6e23049387e4~c5_100x100.jpg?x-expires=1677600000&x-signature=n2nB53z8GZkhGHku9chgFAzoVsA%3D",No,---,0
53,"emily-sue","fizzyknix",https://www.tiktok.com/@fizzyknix,"The best one 😂😂",27-12-2022,,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c5887c9e5253d63447a4fc6d8340eebf.jpg?x-expires=1677600000&x-signature=VjNWkl4yVaoal9o3gI8qNOPRP44%3D",No,---,0
54,"elizabeth","elizabethorth",https://www.tiktok.com/@elizabethorth,"@gmarksteiner THIS IS SO FUNNY",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3220fd38a7f5cfb058faa27ea1578577~c5_100x100.jpg?x-expires=1677600000&x-signature=FsjXKNYct6djQTnfvc63WoEJxTc%3D",No,---,1
55,"gracie:)","gmarksteiner",https://www.tiktok.com/@gmarksteiner,"THIS MADE ME CACKLE",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/592b86fd094bb89cf29ac6e67c14b488~c5_100x100.jpg?x-expires=1677603600&x-signature=PwJRImkZxq8bvoZ1Sd8Ejjag1Ws%3D",Yes,"elizabeth",0
56,"iCronicUsername","icronicusername",https://www.tiktok.com/@icronicusername,"BYEE THIS IS SO SMART 😭",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7e7f4c8f47d87b01b4c548c888fabea~c5_100x100.jpg?x-expires=1677600000&x-signature=2DbootSPZ6n9aeciHCKmVYV2jHY%3D",No,---,0
57,"will.h3nny","will.henning",https://www.tiktok.com/@will.henning,"ladies and gentlemen, she is the moment, it is HER",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7a1f2c498276c473e80c0747f2bb492~c5_100x100.jpg?x-expires=1677600000&x-signature=qEva4W68p8yefm5itjllMON2M1E%3D",No,---,0
58,"msmarty209","msmarty209",https://www.tiktok.com/@msmarty209,"Hahahhahahah woulda been a Christmas miracle 😂😂😂😂😂",25-12-2022,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c9d666a302c65e656308eb6b8f12768f~c5_100x100.jpg?x-expires=1677600000&x-signature=igIaxY50CmkihSngzw1fWLTal3k%3D",No,---,1
59,"Venus Beckom","thatotheralex.topfan",https://www.tiktok.com/@thatotheralex.topfan,"RIIIIIGHT?!",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3096f24e990422adfbf4a09362f99228~c5_100x100.jpg?x-expires=1677600000&x-signature=g8qpHiqvq4DKpxr2JjiP5omiKNw%3D",Yes,"msmarty209",0
60,"sara ☆","saranapolitt",https://www.tiktok.com/@saranapolitt,"SHE IS SO ME",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e83435853629f796c473ce88452549e2~c5_100x100.jpg?x-expires=1677600000&x-signature=rK5aW7k1qP9QGnEalRtKC07R5RY%3D",No,---,0
61,"ؘ",".thvgeek",https://www.tiktok.com/@.thvgeek,"THANK YOU JESUS MERRY CHRISTMAS",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/598c8561014e73704e0cb65db3f13ba4~c5_100x100.jpg?x-expires=1677600000&x-signature=%2FGHAlSIWtjlQ5gfvSRv8WhaArKE%3D",No,---,0
62,"🇪🇬","yleniaabdel",https://www.tiktok.com/@yleniaabdel,"MERRY CHRISTMAS AHAHHAHAHAHA",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7805e5ac0defef219e3a9d7598515d9~c5_100x100.jpg?x-expires=1677600000&x-signature=Ek%2BScqn1kTgE3VxJuVy0h7%2B98bM%3D",No,---,0
63,"caterina","caterinalucaiolii",https://www.tiktok.com/@caterinalucaiolii,"Merry christmas HAHAHAHAHAHAHAHA",28-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/20e5b8de55cc6a23b953a55996a672fc~c5_100x100.jpg?x-expires=1677600000&x-signature=Vtm7Np9TvvR1LJ2e6ekxiG1Mans%3D",No,---,0
64,"🌙",".moonjay",https://www.tiktok.com/@.moonjay,"ALL THE OTHER ONES WERE FUNNY AND THIS ONE IS BORDERLINE BULLYING 😂😂😂😂",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b850f549f6f2ea079864420bfedd39e1~c5_100x100.jpg?x-expires=1677600000&x-signature=pj%2Fc0Q4DeWmM2vRFhltny6pj0Wc%3D",No,---,0
65,"Evangeline💗","captainsaveahoe97",https://www.tiktok.com/@captainsaveahoe97,"THIS IS THE BEST ONE BY FAR 🤣💀",26-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6717841ca34d281a7bf683271c7293ad~c5_100x100.jpg?x-expires=1677600000&x-signature=YSw%2FQzQ7HQhsUQiKCBJ%2FRZL%2BSaM%3D",No,---,0
66,"KrescentKween","kure.ius.kale.show",https://www.tiktok.com/@kure.ius.kale.show,"Picking up the phone ready to be the news outlet 😭😭",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/db7a6eb7f3ebea5c633fe801c696b506~c5_100x100.jpg?x-expires=1677600000&x-signature=m6uT9PORPrCwAauyKcep%2F0A8zhQ%3D",No,---,0
67,"Renato","leshotok",https://www.tiktok.com/@leshotok,"the only acceptable reaction",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5c63d614bba8b698faa1531ebebda278~c5_100x100.jpg?x-expires=1677600000&x-signature=4kXNUq5b3ms5XEhTPX9zX35Ircc%3D",No,---,0
68,"celia","broodcelia",https://www.tiktok.com/@broodcelia,"she’s so real for this",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/696f4887c7ccaeed2d5abee816a8f9ec~c5_100x100.jpg?x-expires=1677600000&x-signature=JsxfqwH9Dd39ECGut%2BhHRjFviEY%3D",No,---,0
69,"roxdoodl","roxdoodl",https://www.tiktok.com/@roxdoodl,"i would scream in agony when finding out it was a joke",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8c8bc3c31703fac5a297e551efb5e647~c5_100x100.jpg?x-expires=1677600000&x-signature=Uilqn4Gf2c2jUECTbdmIDP9kDyE%3D",No,---,0
70,"kkpuffs🥀","mrs.kkpuffs",https://www.tiktok.com/@mrs.kkpuffs,"“MERRY CHRISTMAS” im dead 😭💀",26-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/392a963caae481aeb62890759e1401a7~c5_100x100.jpg?x-expires=1677600000&x-signature=bjvTLyiqC455JCXwmYcRKP1BfzE%3D",No,---,0
71,"عمر","desi_me_rolling1",https://www.tiktok.com/@desi_me_rolling1,"She was so exited to WhatsApp that to the whole world 😭",27-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a6e3d3b2255809e8ed5962c305f982dc~c5_100x100.jpg?x-expires=1677600000&x-signature=cv5ixN4cbo%2FnKeA2VvTtDun6Tc8%3D",No,---,0
